K,Bytes,AvgTimeMs
# Client started: Wed Jan 28 01:08:00 MSK 2026
# Parameters: N=1024, M=5000, Q=10
3294,3373064,132
3295,3374088,121
3296,3375112,114
3297,3376136,108
3298,3377160,116
3299,3378184,113
3300,3379208,108
3301,3380232,111
3302,3381256,111
3303,3382280,120
3304,3383304,114
3305,3384328,107
3306,3385352,113
3307,3386376,105
3308,3387400,108
3309,3388424,113
3310,3389448,109
3311,3390472,114
3312,3391496,110
3313,3392520,112
3314,3393544,118
3315,3394568,116
3316,3395592,128
3317,3396616,123
3318,3397640,112
3319,3398664,115
3320,3399688,114
3321,3400712,111
3322,3401736,124
3323,3402760,109
3324,3403784,116
3325,3404808,105
3326,3405832,118
3327,3406856,127
3328,3407880,114
3329,3408904,116
3330,3409928,124
3331,3410952,111
3332,3411976,114
3333,3413000,113
3334,3414024,115
3335,3415048,112
3336,3416072,114
3337,3417096,114
3338,3418120,124
3339,3419144,120
3340,3420168,118
3341,3421192,114
3342,3422216,117
3343,3423240,114
3344,3424264,111
3345,3425288,110
3346,3426312,126
3347,3427336,115
3348,3428360,115
3349,3429384,117
3350,3430408,117
3351,3431432,117
3352,3432456,114
3353,3433480,121
3354,3434504,113
3355,3435528,123
3356,3436552,123
3357,3437576,114
3358,3438600,114
3359,3439624,109
3360,3440648,118
3361,3441672,119
3362,3442696,121
3363,3443720,115
3364,3444744,110
3365,3445768,110
3366,3446792,110
3367,3447816,117
3368,3448840,112
3369,3449864,120
3370,3450888,120
3371,3451912,113
3372,3452936,117
3373,3453960,115
3374,3454984,116
3375,3456008,115
3376,3457032,111
3377,3458056,115
3378,3459080,120
3379,3460104,113
3380,3461128,114
3381,3462152,116
3382,3463176,117
3383,3464200,113
3384,3465224,116
3385,3466248,110
3386,3467272,122
3387,3468296,112
3388,3469320,112
3389,3470344,108
3390,3471368,114
3391,3472392,112
3392,3473416,123
3393,3474440,113
3394,3475464,121
3395,3476488,113
3396,3477512,161
3397,3478536,235
3398,3479560,132
3399,3480584,114
3400,3481608,116
3401,3482632,112
3402,3483656,118
3403,3484680,109
3404,3485704,110
3405,3486728,111
3406,3487752,117
3407,3488776,115
3408,3489800,116
3409,3490824,110
3410,3491848,114
3411,3492872,114
3412,3493896,117
3413,3494920,111
3414,3495944,117
3415,3496968,116
3416,3497992,113
3417,3499016,116
3418,3500040,111
3419,3501064,106
3420,3502088,123
3421,3503112,115
3422,3504136,123
3423,3505160,114
3424,3506184,120
3425,3507208,117
3426,3508232,117
3427,3509256,122
3428,3510280,126
3429,3511304,134
3430,3512328,123
3431,3513352,116
3432,3514376,117
3433,3515400,115
3434,3516424,117
3435,3517448,120
3436,3518472,121
3437,3519496,119
3438,3520520,129
3439,3521544,128
3440,3522568,122
3441,3523592,112
3442,3524616,112
3443,3525640,120
3444,3526664,124
3445,3527688,120
3446,3528712,121
3447,3529736,117
3448,3530760,118
3449,3531784,123
3450,3532808,157
3451,3533832,116
3452,3534856,134
3453,3535880,128
3454,3536904,119
3455,3537928,123
3456,3538952,114
3457,3539976,118
3458,3541000,117
3459,3542024,113
3460,3543048,117
3461,3544072,118
3462,3545096,116
3463,3546120,113
3464,3547144,120
3465,3548168,118
3466,3549192,117
3467,3550216,121
3468,3551240,118
3469,3552264,113
3470,3553288,112
3471,3554312,112
3472,3555336,109
3473,3556360,200
3474,3557384,118
3475,3558408,110
3476,3559432,115
3477,3560456,118
3478,3561480,113
3479,3562504,136
3480,3563528,121
3481,3564552,208
3482,3565576,126
3483,3566600,111
3484,3567624,118
3485,3568648,128
3486,3569672,112
3487,3570696,116
3488,3571720,111
3489,3572744,125
3490,3573768,211
3491,3574792,128
3492,3575816,119
3493,3576840,124
3494,3577864,115
3495,3578888,126
3496,3579912,118
3497,3580936,123
3498,3581960,116
3499,3582984,120
3500,3584008,118
3501,3585032,110
3502,3586056,114
3503,3587080,191
3504,3588104,123
3505,3589128,119
3506,3590152,118
3507,3591176,121
3508,3592200,118
3509,3593224,121
3510,3594248,128
3511,3595272,115
3512,3596296,167
3513,3597320,153
3514,3598344,114
3515,3599368,112
3516,3600392,114
3517,3601416,115
3518,3602440,130
3519,3603464,126
3520,3604488,131
3521,3605512,211
3522,3606536,187
3523,3607560,119
3524,3608584,128
3525,3609608,119
3526,3610632,117
3527,3611656,116
3528,3612680,138
3529,3613704,247
3530,3614728,116
3531,3615752,122
3532,3616776,114
3533,3617800,111
3534,3618824,130
3535,3619848,112
3536,3620872,119
3537,3621896,116
3538,3622920,127
3539,3623944,119
3540,3624968,123
3541,3625992,114
3542,3627016,122
3543,3628040,123
3544,3629064,117
3545,3630088,121
3546,3631112,120
3547,3632136,119
3548,3633160,119
3549,3634184,120
3550,3635208,119
3551,3636232,128
3552,3637256,124
3553,3638280,122
3554,3639304,129
3555,3640328,135
3556,3641352,131
3557,3642376,127
3558,3643400,118
3559,3644424,125
3560,3645448,137
3561,3646472,114
3562,3647496,120
3563,3648520,124
3564,3649544,119
3565,3650568,121
3566,3651592,130
3567,3652616,129
3568,3653640,129
3569,3654664,123
3570,3655688,128
3571,3656712,128
3572,3657736,143
3573,3658760,124
3574,3659784,129
3575,3660808,127
3576,3661832,137
3577,3662856,129
3578,3663880,123
3579,3664904,134
3580,3665928,143
3581,3666952,134
3582,3667976,124
3583,3669000,134
3584,3670024,124
3585,3671048,125
3586,3672072,131
3587,3673096,126
3588,3674120,129
3589,3675144,123
3590,3676168,122
3591,3677192,124
3592,3678216,125
3593,3679240,126
3594,3680264,128
3595,3681288,125
3596,3682312,123
3597,3683336,123
3598,3684360,128
3599,3685384,135
3600,3686408,133
3601,3687432,122
3602,3688456,133
3603,3689480,128
3604,3690504,125
3605,3691528,125
3606,3692552,128
3607,3693576,118
3608,3694600,124
3609,3695624,123
3610,3696648,122
3611,3697672,122
3612,3698696,125
3613,3699720,114
3614,3700744,130
3615,3701768,130
3616,3702792,120
3617,3703816,131
3618,3704840,132
3619,3705864,127
3620,3706888,130
3621,3707912,127
3622,3708936,128
3623,3709960,133
3624,3710984,134
3625,3712008,135
3626,3713032,132
3627,3714056,128
3628,3715080,125
3629,3716104,132
3630,3717128,141
3631,3718152,133
3632,3719176,149
3633,3720200,127
3634,3721224,129
3635,3722248,131
3636,3723272,141
3637,3724296,127
3638,3725320,129
3639,3726344,128
3640,3727368,130
3641,3728392,132
3642,3729416,124
3643,3730440,129
3644,3731464,128
3645,3732488,123
3646,3733512,138
3647,3734536,134
3648,3735560,120
3649,3736584,148
3650,3737608,137
3651,3738632,131
3652,3739656,141
3653,3740680,135
3654,3741704,131
3655,3742728,135
3656,3743752,131
3657,3744776,144
3658,3745800,130
3659,3746824,130
3660,3747848,133
3661,3748872,125
3662,3749896,124
3663,3750920,126
3664,3751944,124
3665,3752968,128
3666,3753992,145
3667,3755016,122
3668,3756040,155
3669,3757064,129
3670,3758088,124
3671,3759112,128
3672,3760136,131
3673,3761160,129
3674,3762184,123
3675,3763208,120
3676,3764232,119
3677,3765256,119
3678,3766280,127
3679,3767304,139
3680,3768328,132
3681,3769352,135
3682,3770376,121
3683,3771400,125
3684,3772424,128
3685,3773448,124
3686,3774472,130
3687,3775496,131
3688,3776520,122
3689,3777544,134
3690,3778568,128
3691,3779592,121
3692,3780616,128
3693,3781640,133
3694,3782664,121
3695,3783688,117
3696,3784712,127
3697,3785736,129
3698,3786760,133
3699,3787784,126
3700,3788808,120
3701,3789832,125
3702,3790856,123
3703,3791880,122
3704,3792904,126
3705,3793928,132
3706,3794952,124
3707,3795976,125
3708,3797000,127
3709,3798024,128
3710,3799048,117
3711,3800072,132
3712,3801096,122
3713,3802120,132
3714,3803144,128
3715,3804168,122
3716,3805192,121
3717,3806216,122
3718,3807240,129
3719,3808264,144
3720,3809288,130
3721,3810312,122
3722,3811336,130
3723,3812360,118
3724,3813384,128
3725,3814408,130
3726,3815432,133
3727,3816456,139
3728,3817480,124
3729,3818504,131
3730,3819528,125
3731,3820552,117
3732,3821576,177
3733,3822600,132
3734,3823624,124
3735,3824648,138
3736,3825672,123
3737,3826696,124
3738,3827720,120
3739,3828744,130
3740,3829768,135
3741,3830792,117
3742,3831816,135
3743,3832840,135
3744,3833864,123
3745,3834888,130
3746,3835912,123
3747,3836936,134
3748,3837960,134
3749,3838984,127
3750,3840008,132
3751,3841032,144
3752,3842056,128
3753,3843080,123
3754,3844104,133
3755,3845128,136
3756,3846152,139
3757,3847176,129
3758,3848200,134
3759,3849224,131
3760,3850248,131
3761,3851272,136
3762,3852296,141
3763,3853320,127
3764,3854344,138
3765,3855368,133
3766,3856392,129
3767,3857416,130
3768,3858440,134
3769,3859464,130
3770,3860488,132
3771,3861512,124
3772,3862536,127
3773,3863560,124
3774,3864584,128
3775,3865608,128
3776,3866632,137
3777,3867656,146
3778,3868680,131
3779,3869704,118
3780,3870728,130
3781,3871752,135
3782,3872776,127
3783,3873800,132
3784,3874824,120
3785,3875848,126
3786,3876872,133
3787,3877896,136
3788,3878920,128
3789,3879944,123
3790,3880968,134
3791,3881992,131
3792,3883016,135
3793,3884040,125
3794,3885064,133
3795,3886088,129
3796,3887112,122
3797,3888136,116
3798,3889160,130
3799,3890184,123
3800,3891208,132
3801,3892232,128
3802,3893256,133
3803,3894280,130
3804,3895304,139
3805,3896328,130
3806,3897352,141
3807,3898376,135
3808,3899400,134
3809,3900424,125
3810,3901448,123
3811,3902472,147
3812,3903496,155
3813,3904520,121
3814,3905544,119
3815,3906568,121
3816,3907592,119
3817,3908616,118
3818,3909640,127
3819,3910664,133
3820,3911688,125
3821,3912712,119
3822,3913736,138
3823,3914760,123
3824,3915784,128
3825,3916808,124
3826,3917832,125
3827,3918856,125
3828,3919880,134
3829,3920904,123
3830,3921928,122
3831,3922952,124
3832,3923976,123
3833,3925000,139
3834,3926024,131
3835,3927048,134
3836,3928072,126
3837,3929096,130
3838,3930120,130
3839,3931144,126
3840,3932168,132
3841,3933192,120
3842,3934216,131
3843,3935240,123
3844,3936264,127
3845,3937288,122
3846,3938312,122
3847,3939336,140
3848,3940360,133
3849,3941384,133
3850,3942408,130
3851,3943432,126
3852,3944456,123
3853,3945480,119
3854,3946504,128
3855,3947528,131
3856,3948552,129
3857,3949576,124
3858,3950600,120
3859,3951624,129
3860,3952648,122
3861,3953672,133
3862,3954696,123
3863,3955720,121
3864,3956744,125
3865,3957768,124
3866,3958792,120
3867,3959816,118
3868,3960840,122
3869,3961864,128
3870,3962888,123
3871,3963912,119
3872,3964936,119
3873,3965960,132
3874,3966984,126
3875,3968008,121
3876,3969032,120
3877,3970056,127
3878,3971080,132
3879,3972104,123
3880,3973128,126
3881,3974152,128
3882,3975176,120
3883,3976200,121
3884,3977224,122
3885,3978248,121
3886,3979272,120
3887,3980296,130
3888,3981320,134
3889,3982344,132
3890,3983368,178
3891,3984392,130
3892,3985416,128
3893,3986440,123
3894,3987464,125
3895,3988488,127
3896,3989512,131
3897,3990536,130
3898,3991560,124
3899,3992584,125
3900,3993608,122
3901,3994632,119
3902,3995656,127
3903,3996680,137
3904,3997704,127
3905,3998728,125
3906,3999752,127
3907,4000776,121
3908,4001800,121
3909,4002824,124
3910,4003848,120
3911,4004872,124
3912,4005896,126
3913,4006920,127
3914,4007944,130
3915,4008968,131
3916,4009992,124
3917,4011016,135
3918,4012040,138
3919,4013064,128
3920,4014088,127
3921,4015112,126
3922,4016136,123
3923,4017160,127
3924,4018184,131
3925,4019208,127
3926,4020232,134
3927,4021256,139
3928,4022280,130
3929,4023304,137
3930,4024328,127
3931,4025352,129
3932,4026376,140
3933,4027400,130
3934,4028424,136
3935,4029448,131
3936,4030472,123
3937,4031496,129
3938,4032520,126
3939,4033544,125
3940,4034568,127
3941,4035592,139
3942,4036616,131
3943,4037640,135
3944,4038664,132
3945,4039688,132
3946,4040712,159
3947,4041736,133
3948,4042760,128
3949,4043784,134
3950,4044808,133
3951,4045832,134
3952,4046856,134
3953,4047880,140
3954,4048904,134
3955,4049928,135
3956,4050952,140
3957,4051976,126
3958,4053000,141
3959,4054024,160
3960,4055048,143
3961,4056072,177
3962,4057096,130
3963,4058120,138
3964,4059144,138
3965,4060168,138
3966,4061192,132
3967,4062216,132
3968,4063240,137
3969,4064264,134
3970,4065288,130
3971,4066312,147
3972,4067336,139
3973,4068360,133
3974,4069384,133
3975,4070408,132
3976,4071432,130
3977,4072456,133
3978,4073480,132
3979,4074504,137
3980,4075528,138
3981,4076552,127
3982,4077576,141
3983,4078600,141
3984,4079624,132
3985,4080648,132
3986,4081672,143
3987,4082696,138
3988,4083720,145
3989,4084744,140
3990,4085768,131
3991,4086792,138
3992,4087816,137
3993,4088840,142
3994,4089864,149
3995,4090888,136
3996,4091912,138
3997,4092936,132
3998,4093960,135
3999,4094984,132
4000,4096008,134
4001,4097032,159
4002,4098056,137
4003,4099080,137
4004,4100104,136
4005,4101128,131
4006,4102152,140
4007,4103176,138
4008,4104200,131
4009,4105224,132
4010,4106248,131
4011,4107272,139
4012,4108296,137
4013,4109320,143
4014,4110344,128
4015,4111368,134
4016,4112392,136
4017,4113416,126
4018,4114440,138
4019,4115464,135
4020,4116488,131
4021,4117512,133
4022,4118536,135
4023,4119560,145
4024,4120584,140
4025,4121608,138
4026,4122632,141
4027,4123656,139
4028,4124680,137
4029,4125704,133
4030,4126728,132
4031,4127752,142
4032,4128776,136
4033,4129800,134
4034,4130824,132
4035,4131848,138
4036,4132872,130
4037,4133896,136
4038,4134920,139
4039,4135944,138
4040,4136968,140
4041,4137992,144
4042,4139016,162
4043,4140040,156
4044,4141064,138
4045,4142088,148
4046,4143112,172
4047,4144136,144
4048,4145160,141
4049,4146184,151
4050,4147208,143
4051,4148232,147
4052,4149256,146
4053,4150280,142
4054,4151304,142
4055,4152328,137
4056,4153352,145
4057,4154376,150
4058,4155400,141
4059,4156424,135
4060,4157448,138
4061,4158472,140
4062,4159496,140
4063,4160520,139
4064,4161544,139
4065,4162568,136
4066,4163592,137
4067,4164616,142
4068,4165640,142
4069,4166664,146
4070,4167688,132
4071,4168712,143
4072,4169736,143
4073,4170760,141
4074,4171784,142
4075,4172808,151
4076,4173832,147
4077,4174856,134
4078,4175880,140
4079,4176904,131
4080,4177928,133
4081,4178952,145
4082,4179976,141
4083,4181000,140
4084,4182024,133
4085,4183048,142
4086,4184072,139
4087,4185096,142
4088,4186120,132
4089,4187144,140
4090,4188168,137
4091,4189192,134
4092,4190216,133
4093,4191240,150
4094,4192264,140
4095,4193288,133
4096,4194312,139
4097,4195336,148
4098,4196360,133
4099,4197384,189
4100,4198408,160
4101,4199432,132
4102,4200456,148
4103,4201480,149
4104,4202504,144
4105,4203528,133
4106,4204552,139
4107,4205576,141
4108,4206600,143
4109,4207624,143
4110,4208648,147
4111,4209672,137
4112,4210696,154
4113,4211720,145
4114,4212744,150
4115,4213768,138
4116,4214792,132
4117,4215816,131
4118,4216840,135
4119,4217864,140
4120,4218888,129
4121,4219912,128
4122,4220936,124
4123,4221960,130
4124,4222984,132
4125,4224008,144
4126,4225032,146
4127,4226056,173
4128,4227080,129
4129,4228104,130
4130,4229128,132
4131,4230152,131
4132,4231176,129
4133,4232200,127
4134,4233224,130
4135,4234248,130
4136,4235272,134
4137,4236296,132
4138,4237320,131
4139,4238344,131
4140,4239368,139
4141,4240392,131
4142,4241416,133
4143,4242440,147
4144,4243464,135
4145,4244488,143
4146,4245512,137
4147,4246536,136
4148,4247560,135
4149,4248584,140
4150,4249608,139
4151,4250632,137
4152,4251656,136
4153,4252680,137
4154,4253704,140
4155,4254728,140
4156,4255752,144
4157,4256776,135
4158,4257800,138
4159,4258824,133
4160,4259848,133
4161,4260872,137
4162,4261896,138
4163,4262920,134
4164,4263944,133
4165,4264968,132
4166,4265992,155
4167,4267016,145
4168,4268040,132
4169,4269064,134
4170,4270088,136
4171,4271112,137
4172,4272136,152
4173,4273160,141
4174,4274184,136
4175,4275208,140
4176,4276232,141
4177,4277256,134
4178,4278280,147
4179,4279304,137
4180,4280328,133
4181,4281352,132
4182,4282376,131
4183,4283400,138
4184,4284424,3140
4185,4285448,133
4186,4286472,136
4187,4287496,143
4188,4288520,138
4189,4289544,151
4190,4290568,133
4191,4291592,177
4192,4292616,135
4193,4293640,137
4194,4294664,141
4195,4295688,132
4196,4296712,133
4197,4297736,173
4198,4298760,227
4199,4299784,141
4200,4300808,141
4201,4301832,149
4202,4302856,145
4203,4303880,145
4204,4304904,154
4205,4305928,161
4206,4306952,278
4207,4307976,144
4208,4309000,138
4209,4310024,160
4210,4311048,137
4211,4312072,143
4212,4313096,156
4213,4314120,154
4214,4315144,134
4215,4316168,200
4216,4317192,137
4217,4318216,139
4218,4319240,137
4219,4320264,137
4220,4321288,133
4221,4322312,143
4222,4323336,137
4223,4324360,224
4224,4325384,135
4225,4326408,147
4226,4327432,199
4227,4328456,154
4228,4329480,136
4229,4330504,137
4230,4331528,142
4231,4332552,137
4232,4333576,132
4233,4334600,136
4234,4335624,144
4235,4336648,138
4236,4337672,137
4237,4338696,135
4238,4339720,132
4239,4340744,133
4240,4341768,127
4241,4342792,131
4242,4343816,123
4243,4344840,129
4244,4345864,128
4245,4346888,135
4246,4347912,136
4247,4348936,138
4248,4349960,1957
4249,4350984,135
4250,4352008,132
4251,4353032,125
4252,4354056,125
4253,4355080,144
4254,4356104,123
4255,4357128,127
4256,4358152,122
4257,4359176,214
4258,4360200,123
4259,4361224,128
4260,4362248,143
4261,4363272,138
4262,4364296,165
4263,4365320,148
4264,4366344,134
4265,4367368,137
4266,4368392,193
4267,4369416,127
4268,4370440,129
4269,4371464,138
4270,4372488,123
4271,4373512,127
4272,4374536,122
4273,4375560,124
4274,4376584,134
4275,4377608,219
4276,4378632,130
4277,4379656,127
4278,4380680,129
4279,4381704,125
4280,4382728,120
4281,4383752,134
4282,4384776,123
4283,4385800,171
4284,4386824,169
4285,4387848,128
4286,4388872,128
4287,4389896,126
4288,4390920,125
4289,4391944,128
4290,4392968,131
4291,4393992,214
4292,4395016,133
4293,4396040,144
4294,4397064,152
4295,4398088,139
4296,4399112,147
4297,4400136,130
4298,4401160,126
4299,4402184,124
4300,4403208,129
4301,4404232,136
4302,4405256,137
4303,4406280,132
4304,4407304,236
4305,4408328,139
4306,4409352,133
4307,4410376,129
4308,4411400,140
4309,4412424,128
4310,4413448,130
4311,4414472,215
4312,4415496,195
4313,4416520,170
4314,4417544,144
4315,4418568,135
4316,4419592,157
4317,4420616,138
4318,4421640,136
4319,4422664,144
4320,4423688,216
4321,4424712,177
4322,4425736,133
4323,4426760,142
4324,4427784,136
4325,4428808,136
4326,4429832,142
4327,4430856,134
4328,4431880,129
4329,4432904,145
4330,4433928,141
4331,4434952,162
4332,4435976,140
4333,4437000,164
4334,4438024,129
4335,4439048,137
4336,4440072,134
4337,4441096,124
4338,4442120,122
4339,4443144,133
4340,4444168,122
4341,4445192,128
4342,4446216,126
4343,4447240,125
4344,4448264,135
4345,4449288,122
4346,4450312,128
4347,4451336,127
4348,4452360,127
4349,4453384,132
4350,4454408,123
4351,4455432,121
4352,4456456,129
4353,4457480,129
4354,4458504,127
4355,4459528,129
4356,4460552,126
4357,4461576,127
4358,4462600,126
4359,4463624,127
4360,4464648,132
4361,4465672,122
4362,4466696,125
4363,4467720,124
4364,4468744,129
4365,4469768,127
4366,4470792,132
4367,4471816,145
4368,4472840,151
4369,4473864,144
4370,4474888,147
4371,4475912,133
4372,4476936,140
4373,4477960,142
4374,4478984,141
4375,4480008,132
4376,4481032,129
4377,4482056,136
4378,4483080,126
4379,4484104,143
4380,4485128,133
4381,4486152,134
4382,4487176,130
4383,4488200,138
4384,4489224,145
4385,4490248,139
4386,4491272,146
4387,4492296,137
4388,4493320,147
4389,4494344,142
4390,4495368,129
4391,4496392,144
4392,4497416,141
4393,4498440,128
4394,4499464,142
4395,4500488,125
4396,4501512,129
4397,4502536,132
4398,4503560,142
4399,4504584,148
4400,4505608,137
4401,4506632,128
4402,4507656,126
4403,4508680,131
4404,4509704,152
4405,4510728,128
4406,4511752,126
4407,4512776,132
4408,4513800,145
4409,4514824,149
4410,4515848,134
4411,4516872,128
4412,4517896,134
4413,4518920,131
4414,4519944,144
4415,4520968,131
4416,4521992,124
4417,4523016,128
4418,4524040,135
4419,4525064,134
4420,4526088,141
4421,4527112,130
4422,4528136,138
4423,4529160,135
4424,4530184,143
4425,4531208,147
4426,4532232,148
4427,4533256,142
4428,4534280,139
4429,4535304,133
4430,4536328,135
4431,4537352,132
4432,4538376,151
4433,4539400,146
4434,4540424,147
4435,4541448,129
4436,4542472,137
4437,4543496,137
4438,4544520,152
4439,4545544,144
4440,4546568,137
4441,4547592,146
4442,4548616,139
4443,4549640,145
4444,4550664,133
4445,4551688,141
4446,4552712,129
4447,4553736,139
4448,4554760,145
4449,4555784,143
4450,4556808,134
4451,4557832,138
4452,4558856,156
4453,4559880,140
4454,4560904,129
4455,4561928,139
4456,4562952,138
4457,4563976,139
4458,4565000,144
4459,4566024,144
4460,4567048,142
4461,4568072,150
4462,4569096,145
4463,4570120,139
4464,4571144,134
4465,4572168,140
4466,4573192,134
4467,4574216,141
4468,4575240,140
4469,4576264,130
4470,4577288,137
4471,4578312,131
4472,4579336,141
4473,4580360,140
4474,4581384,207
4475,4582408,147
4476,4583432,153
4477,4584456,141
4478,4585480,145
4479,4586504,139
4480,4587528,150
4481,4588552,133
4482,4589576,134
4483,4590600,136
4484,4591624,136
4485,4592648,130
4486,4593672,135
4487,4594696,140
4488,4595720,129
4489,4596744,131
4490,4597768,134
4491,4598792,141
4492,4599816,137
4493,4600840,131
4494,4601864,144
4495,4602888,155
4496,4603912,132
4497,4604936,140
4498,4605960,145
4499,4606984,142
4500,4608008,139
4501,4609032,157
4502,4610056,139
4503,4611080,141
4504,4612104,129
4505,4613128,127
4506,4614152,126
4507,4615176,139
4508,4616200,128
4509,4617224,132
4510,4618248,132
4511,4619272,127
4512,4620296,134
4513,4621320,131
4514,4622344,127
4515,4623368,131
4516,4624392,130
4517,4625416,125
4518,4626440,126
4519,4627464,147
4520,4628488,133
4521,4629512,133
4522,4630536,129
4523,4631560,126
4524,4632584,124
4525,4633608,128
4526,4634632,132
4527,4635656,133
4528,4636680,128
4529,4637704,132
4530,4638728,135
4531,4639752,130
4532,4640776,132
4533,4641800,132
4534,4642824,135
4535,4643848,152
4536,4644872,128
4537,4645896,132
4538,4646920,127
4539,4647944,128
4540,4648968,133
4541,4649992,128
4542,4651016,123
4543,4652040,136
4544,4653064,140
4545,4654088,143
4546,4655112,129
4547,4656136,133
4548,4657160,136
4549,4658184,142
4550,4659208,143
4551,4660232,136
4552,4661256,131
4553,4662280,141
4554,4663304,155
4555,4664328,142
4556,4665352,137
4557,4666376,142
4558,4667400,129
4559,4668424,134
4560,4669448,139
4561,4670472,139
4562,4671496,130
4563,4672520,142
4564,4673544,134
4565,4674568,134
4566,4675592,135
4567,4676616,138
4568,4677640,148
4569,4678664,137
4570,4679688,132
4571,4680712,129
4572,4681736,138
4573,4682760,130
4574,4683784,135
4575,4684808,136
4576,4685832,132
4577,4686856,137
4578,4687880,138
4579,4688904,132
4580,4689928,132
4581,4690952,137
4582,4691976,136
4583,4693000,130
4584,4694024,133
4585,4695048,133
4586,4696072,136
4587,4697096,133
4588,4698120,132
4589,4699144,136
4590,4700168,132
4591,4701192,128
4592,4702216,137
4593,4703240,130
4594,4704264,134
4595,4705288,138
4596,4706312,140
4597,4707336,143
4598,4708360,138
4599,4709384,147
4600,4710408,134
4601,4711432,144
4602,4712456,138
4603,4713480,139
4604,4714504,141
4605,4715528,137
4606,4716552,133
4607,4717576,128
4608,4718600,135
4609,4719624,129
4610,4720648,139
4611,4721672,138
4612,4722696,139
4613,4723720,130
4614,4724744,137
4615,4725768,131
4616,4726792,130
4617,4727816,139
4618,4728840,134
4619,4729864,133
4620,4730888,138
4621,4731912,142
4622,4732936,139
4623,4733960,130
4624,4734984,132
4625,4736008,133
4626,4737032,148
4627,4738056,131
4628,4739080,127
4629,4740104,133
4630,4741128,134
4631,4742152,142
4632,4743176,140
4633,4744200,145
4634,4745224,143
4635,4746248,134
4636,4747272,146
4637,4748296,141
4638,4749320,138
4639,4750344,146
4640,4751368,143
4641,4752392,136
4642,4753416,138
4643,4754440,142
4644,4755464,150
4645,4756488,152
4646,4757512,147
4647,4758536,157
4648,4759560,163
4649,4760584,143
4650,4761608,180
4651,4762632,155
4652,4763656,154
4653,4764680,178
4654,4765704,136
4655,4766728,134
4656,4767752,137
4657,4768776,133
4658,4769800,144
4659,4770824,141
4660,4771848,142
4661,4772872,133
4662,4773896,145
4663,4774920,144
4664,4775944,148
4665,4776968,139
4666,4777992,140
4667,4779016,134
4668,4780040,135
4669,4781064,139
4670,4782088,134
4671,4783112,158
4672,4784136,143
4673,4785160,144
4674,4786184,140
4675,4787208,134
4676,4788232,141
4677,4789256,140
4678,4790280,139
4679,4791304,142
4680,4792328,140
4681,4793352,130
4682,4794376,145
4683,4795400,142
4684,4796424,130
4685,4797448,131
4686,4798472,136
4687,4799496,131
4688,4800520,130
4689,4801544,129
4690,4802568,140
4691,4803592,141
4692,4804616,140
4693,4805640,136
4694,4806664,138
4695,4807688,137
4696,4808712,141
4697,4809736,149
4698,4810760,133
4699,4811784,143
4700,4812808,141
4701,4813832,150
4702,4814856,145
4703,4815880,132
4704,4816904,139
4705,4817928,134
4706,4818952,136
4707,4819976,150
4708,4821000,145
4709,4822024,140
4710,4823048,142
4711,4824072,136
4712,4825096,145
4713,4826120,136
4714,4827144,146
4715,4828168,140
4716,4829192,145
4717,4830216,142
4718,4831240,134
4719,4832264,150
4720,4833288,160
4721,4834312,152
4722,4835336,137
4723,4836360,137
4724,4837384,136
4725,4838408,130
4726,4839432,137
4727,4840456,138
4728,4841480,134
4729,4842504,136
4730,4843528,134
4731,4844552,136
4732,4845576,136
4733,4846600,133
4734,4847624,131
4735,4848648,144
4736,4849672,136
4737,4850696,140
4738,4851720,136
4739,4852744,133
4740,4853768,132
4741,4854792,139
4742,4855816,137
4743,4856840,140
4744,4857864,139
4745,4858888,139
4746,4859912,132
4747,4860936,143
4748,4861960,141
4749,4862984,130
4750,4864008,137
4751,4865032,135
4752,4866056,131
4753,4867080,141
4754,4868104,130
4755,4869128,153
4756,4870152,135
4757,4871176,136
4758,4872200,134
4759,4873224,131
4760,4874248,131
4761,4875272,132
4762,4876296,134
4763,4877320,134
4764,4878344,138
4765,4879368,137
4766,4880392,136
4767,4881416,141
4768,4882440,139
4769,4883464,133
4770,4884488,131
4771,4885512,139
4772,4886536,134
4773,4887560,137
4774,4888584,137
4775,4889608,134
4776,4890632,154
4777,4891656,139
4778,4892680,137
4779,4893704,141
4780,4894728,144
4781,4895752,131
4782,4896776,134
4783,4897800,137
4784,4898824,134
4785,4899848,145
4786,4900872,132
4787,4901896,133
4788,4902920,132
4789,4903944,140
4790,4904968,128
4791,4905992,137
4792,4907016,139
4793,4908040,143
4794,4909064,132
4795,4910088,138
4796,4911112,137
4797,4912136,136
4798,4913160,137
4799,4914184,144
4800,4915208,150
4801,4916232,137
4802,4917256,138
4803,4918280,133
4804,4919304,139
4805,4920328,145
4806,4921352,138
4807,4922376,145
4808,4923400,149
4809,4924424,131
4810,4925448,139
4811,4926472,135
4812,4927496,130
4813,4928520,141
4814,4929544,138
4815,4930568,145
4816,4931592,135
4817,4932616,140
4818,4933640,136
4819,4934664,134
4820,4935688,149
4821,4936712,193
4822,4937736,159
4823,4938760,149
4824,4939784,171
4825,4940808,159
4826,4941832,135
4827,4942856,144
4828,4943880,143
4829,4944904,134
4830,4945928,129
4831,4946952,133
4832,4947976,161
4833,4949000,143
4834,4950024,143
4835,4951048,170
4836,4952072,165
4837,4953096,141
4838,4954120,146
4839,4955144,157
4840,4956168,140
4841,4957192,157
