K,Bytes,AvgTimeMs
# Client started: Tue Jan 27 16:03:26 MSK 2026
# Parameters: N=8, M=5000, Q=25
3593,28752,20
3594,28760,17
3595,28768,19
3596,28776,19
3597,28784,19
3598,28792,20
3599,28800,17
3600,28808,19
3601,28816,18
3602,28824,21
3603,28832,18
3604,28840,18
3605,28848,18
3606,28856,20
3607,28864,19
3608,28872,17
3609,28880,20
3610,28888,19
3611,28896,19
3612,28904,18
3613,28912,20
3614,28920,20
3615,28928,17
3616,28936,18
3617,28944,19
3618,28952,18
3619,28960,19
3620,28968,19
3621,28976,18
3622,28984,20
3623,28992,19
3624,29000,19
3625,29008,16
3626,29016,16
3627,29024,16
3628,29032,16
3629,29040,16
3630,29048,19
3631,29056,20
3632,29064,19
3633,29072,19
3634,29080,17
3635,29088,21
3636,29096,20
3637,29104,20
3638,29112,19
3639,29120,18
3640,29128,20
3641,29136,17
3642,29144,17
3643,29152,20
3644,29160,20
3645,29168,19
3646,29176,18
3647,29184,18
3648,29192,26
3649,29200,18
3650,29208,19
3651,29216,20
3652,29224,18
3653,29232,20
3654,29240,18
3655,29248,19
3656,29256,16
3657,29264,21
3658,29272,19
3659,29280,19
3660,29288,17
3661,29296,20
3662,29304,19
3663,29312,18
3664,29320,18
3665,29328,18
3666,29336,19
3667,29344,17
3668,29352,19
3669,29360,21
3670,29368,19
3671,29376,18
3672,29384,18
3673,29392,18
3674,29400,20
3675,29408,20
3676,29416,20
3677,29424,20
3678,29432,20
3679,29440,19
3680,29448,19
3681,29456,37
3682,29464,97
3683,29472,18
3684,29480,19
3685,29488,17
3686,29496,17
3687,29504,18
3688,29512,19
3689,29520,19
3690,29528,22
3691,29536,21
3692,29544,20
3693,29552,20
3694,29560,18
3695,29568,20
3696,29576,21
3697,29584,30
3698,29592,19
3699,29600,20
3700,29608,23
3701,29616,28
3702,29624,19
3703,29632,19
3704,29640,19
3705,29648,18
3706,29656,20
3707,29664,20
3708,29672,20
3709,29680,19
3710,29688,20
3711,29696,20
3712,29704,22
3713,29712,20
3714,29720,19
3715,29728,18
3716,29736,18
3717,29744,18
3718,29752,19
3719,29760,19
3720,29768,19
3721,29776,101
3722,29784,30
3723,29792,21
3724,29800,19
3725,29808,18
3726,29816,18
3727,29824,22
3728,29832,18
3729,29840,20
3730,29848,21
3731,29856,18
3732,29864,19
3733,29872,19
3734,29880,18
3735,29888,17
3736,29896,18
3737,29904,17
3738,29912,18
3739,29920,18
3740,29928,20
3741,29936,19
3742,29944,17
3743,29952,19
3744,29960,19
3745,29968,18
3746,29976,18
3747,29984,21
3748,29992,17
3749,30000,20
3750,30008,18
3751,30016,20
3752,30024,18
3753,30032,18
3754,30040,18
3755,30048,18
3756,30056,17
3757,30064,21
3758,30072,21
3759,30080,20
3760,30088,18
3761,30096,64
3762,30104,42
3763,30112,18
3764,30120,22
3765,30128,19
3766,30136,19
3767,30144,18
3768,30152,20
3769,30160,19
3770,30168,17
3771,30176,18
3772,30184,21
3773,30192,17
3774,30200,18
3775,30208,18
3776,30216,24
3777,30224,18
3778,30232,20
3779,30240,19
3780,30248,20
3781,30256,17
3782,30264,17
3783,30272,21
3784,30280,18
3785,30288,18
3786,30296,18
3787,30304,21
3788,30312,20
3789,30320,20
3790,30328,17
3791,30336,18
3792,30344,16
3793,30352,18
3794,30360,19
3795,30368,23
3796,30376,19
3797,30384,18
3798,30392,19
3799,30400,20
3800,30408,23
3801,30416,96
3802,30424,55
3803,30432,20
3804,30440,18
3805,30448,19
3806,30456,19
3807,30464,19
3808,30472,17
3809,30480,18
3810,30488,17
3811,30496,20
3812,30504,19
3813,30512,20
3814,30520,19
3815,30528,17
3816,30536,17
3817,30544,19
3818,30552,18
3819,30560,20
3820,30568,20
3821,30576,19
3822,30584,18
3823,30592,18
3824,30600,18
3825,30608,18
3826,30616,17
3827,30624,20
3828,30632,27
3829,30640,19
3830,30648,18
3831,30656,20
3832,30664,20
3833,30672,20
3834,30680,17
3835,30688,19
3836,30696,21
3837,30704,19
3838,30712,19
3839,30720,19
3840,30728,23
3841,30736,74
3842,30744,31
3843,30752,17
3844,30760,17
3845,30768,17
3846,30776,17
3847,30784,18
3848,30792,18
3849,30800,18
3850,30808,18
3851,30816,18
3852,30824,18
3853,30832,19
3854,30840,19
3855,30848,19
3856,30856,19
3857,30864,20
3858,30872,19
3859,30880,20
3860,30888,19
3861,30896,20
3862,30904,21
3863,30912,20
3864,30920,17
3865,30928,18
3866,30936,18
3867,30944,20
3868,30952,18
3869,30960,29
3870,30968,20
3871,30976,18
3872,30984,20
3873,30992,20
3874,31000,20
3875,31008,19
3876,31016,18
3877,31024,18
3878,31032,20
3879,31040,20
3880,31048,19
3881,31056,21
3882,31064,64
3883,31072,30
3884,31080,19
3885,31088,19
3886,31096,17
3887,31104,18
3888,31112,19
3889,31120,18
3890,31128,16
3891,31136,16
3892,31144,20
3893,31152,18
3894,31160,18
3895,31168,18
3896,31176,18
3897,31184,18
3898,31192,18
3899,31200,18
3900,31208,19
3901,31216,18
3902,31224,16
3903,31232,17
3904,31240,17
3905,31248,17
3906,31256,17
3907,31264,19
3908,31272,18
3909,31280,18
3910,31288,19
3911,31296,22
3912,31304,18
3913,31312,26
3914,31320,16
3915,31328,17
3916,31336,18
3917,31344,19
3918,31352,17
3919,31360,16
3920,31368,17
3921,31376,17
3922,31384,17
3923,31392,17
3924,31400,17
3925,31408,17
3926,31416,17
3927,31424,18
3928,31432,19
3929,31440,17
3930,31448,16
3931,31456,17
3932,31464,16
3933,31472,18
3934,31480,16
3935,31488,17
3936,31496,17
3937,31504,17
3938,31512,17
3939,31520,19
3940,31528,17
3941,31536,17
3942,31544,18
3943,31552,20
3944,31560,18
3945,31568,18
3946,31576,19
3947,31584,16
3948,31592,16
3949,31600,16
3950,31608,18
3951,31616,19
3952,31624,17
3953,31632,16
3954,31640,17
3955,31648,17
3956,31656,16
3957,31664,18
3958,31672,17
3959,31680,16
3960,31688,17
3961,31696,16
3962,31704,16
3963,31712,16
3964,31720,17
3965,31728,18
3966,31736,16
3967,31744,16
3968,31752,17
3969,31760,17
3970,31768,16
3971,31776,17
3972,31784,16
3973,31792,16
3974,31800,16
3975,31808,28
3976,31816,17
3977,31824,16
3978,31832,18
3979,31840,17
3980,31848,17
3981,31856,16
3982,31864,17
3983,31872,17
3984,31880,18
3985,31888,18
3986,31896,17
3987,31904,17
3988,31912,16
3989,31920,20
3990,31928,19
3991,31936,17
3992,31944,18
3993,31952,17
3994,31960,16
3995,31968,18
3996,31976,17
3997,31984,18
3998,31992,17
3999,32000,19
4000,32008,17
4001,32016,17
4002,32024,17
4003,32032,17
4004,32040,17
4005,32048,16
4006,32056,20
4007,32064,19
4008,32072,20
4009,32080,19
4010,32088,16
4011,32096,17
4012,32104,16
4013,32112,19
4014,32120,17
4015,32128,17
4016,32136,19
4017,32144,18
4018,32152,18
4019,32160,17
4020,32168,19
4021,32176,18
4022,32184,32
4023,32192,19
4024,32200,18
4025,32208,20
4026,32216,20
4027,32224,17
4028,32232,22
4029,32240,18
4030,32248,18
4031,32256,20
4032,32264,18
4033,32272,19
4034,32280,19
4035,32288,19
4036,32296,18
4037,32304,19
4038,32312,17
4039,32320,18
4040,32328,17
4041,32336,17
4042,32344,19
4043,32352,17
4044,32360,18
4045,32368,18
4046,32376,18
4047,32384,17
4048,32392,18
4049,32400,16
4050,32408,16
4051,32416,16
4052,32424,16
4053,32432,16
4054,32440,19
4055,32448,19
4056,32456,17
4057,32464,18
4058,32472,19
4059,32480,16
4060,32488,19
4061,32496,17
4062,32504,20
4063,32512,17
4064,32520,18
4065,32528,19
4066,32536,18
4067,32544,17
4068,32552,16
4069,32560,17
4070,32568,26
4071,32576,18
4072,32584,19
4073,32592,17
4074,32600,20
4075,32608,20
4076,32616,20
4077,32624,18
4078,32632,17
4079,32640,16
4080,32648,18
4081,32656,18
4082,32664,18
4083,32672,18
4084,32680,18
4085,32688,16
4086,32696,17
4087,32704,17
4088,32712,18
4089,32720,20
4090,32728,18
4091,32736,18
4092,32744,16
4093,32752,17
4094,32760,18
4095,32768,17
4096,32776,16
4097,32784,19
4098,32792,20
4099,32800,19
4100,32808,19
4101,32816,16
4102,32824,17
4103,32832,17
4104,32840,18
4105,32848,20
4106,32856,18
4107,32864,17
4108,32872,18
4109,32880,19
4110,32888,20
4111,32896,17
4112,32904,16
4113,32912,16
4114,32920,18
4115,32928,17
4116,32936,19
4117,32944,19
4118,32952,19
4119,32960,18
4120,32968,29
4121,32976,21
4122,32984,27
4123,32992,20
4124,33000,21
4125,33008,19
4126,33016,21
4127,33024,19
4128,33032,17
4129,33040,18
4130,33048,18
4131,33056,19
4132,33064,18
4133,33072,19
4134,33080,28
4135,33088,17
4136,33096,19
4137,33104,17
4138,33112,16
4139,33120,18
4140,33128,18
4141,33136,19
4142,33144,18
4143,33152,18
4144,33160,19
4145,33168,18
4146,33176,19
4147,33184,17
4148,33192,18
4149,33200,17
4150,33208,18
4151,33216,17
4152,33224,17
4153,33232,18
4154,33240,19
4155,33248,20
4156,33256,19
4157,33264,17
4158,33272,19
4159,33280,17
4160,33288,19
4161,33296,19
4162,33304,17
4163,33312,22
4164,33320,18
4165,33328,19
4166,33336,17
4167,33344,20
4168,33352,21
4169,33360,19
4170,33368,18
4171,33376,18
4172,33384,18
4173,33392,19
4174,33400,18
4175,33408,17
4176,33416,18
4177,33424,19
4178,33432,19
4179,33440,19
4180,33448,20
4181,33456,17
4182,33464,19
4183,33472,19
4184,33480,16
4185,33488,19
4186,33496,18
4187,33504,31
4188,33512,19
4189,33520,19
4190,33528,20
4191,33536,18
4192,33544,22
4193,33552,18
4194,33560,19
4195,33568,18
4196,33576,17
4197,33584,19
4198,33592,19
4199,33600,17
4200,33608,18
4201,33616,20
4202,33624,20
4203,33632,20
4204,33640,19
4205,33648,18
4206,33656,19
4207,33664,23
4208,33672,19
4209,33680,18
4210,33688,19
4211,33696,19
4212,33704,19
4213,33712,19
4214,33720,19
4215,33728,18
4216,33736,20
4217,33744,20
4218,33752,19
4219,33760,19
4220,33768,19
4221,33776,20
4222,33784,19
4223,33792,18
4224,33800,18
4225,33808,20
4226,33816,17
4227,33824,16
4228,33832,18
4229,33840,21
4230,33848,20
4231,33856,19
4232,33864,20
4233,33872,18
4234,33880,18
4235,33888,19
4236,33896,22
4237,33904,19
4238,33912,20
4239,33920,19
4240,33928,17
4241,33936,19
4242,33944,27
4243,33952,17
4244,33960,18
4245,33968,18
4246,33976,19
4247,33984,18
4248,33992,18
4249,34000,19
4250,34008,17
4251,34016,19
4252,34024,21
4253,34032,19
4254,34040,18
4255,34048,18
4256,34056,20
4257,34064,20
4258,34072,16
4259,34080,17
4260,34088,20
4261,34096,20
4262,34104,18
4263,34112,19
4264,34120,19
4265,34128,18
4266,34136,18
4267,34144,18
4268,34152,18
4269,34160,19
4270,34168,19
4271,34176,19
4272,34184,19
4273,34192,20
4274,34200,20
4275,34208,18
4276,34216,19
4277,34224,20
4278,34232,21
4279,34240,18
4280,34248,19
4281,34256,21
4282,34264,19
4283,34272,19
4284,34280,19
4285,34288,20
4286,34296,18
4287,34304,17
4288,34312,19
4289,34320,16
4290,34328,16
4291,34336,16
4292,34344,16
4293,34352,16
4294,34360,17
4295,34368,18
4296,34376,18
4297,34384,19
4298,34392,19
4299,34400,17
4300,34408,18
4301,34416,18
4302,34424,22
4303,34432,16
4304,34440,18
4305,34448,20
4306,34456,21
4307,34464,19
4308,34472,19
4309,34480,19
4310,34488,19
4311,34496,18
4312,34504,18
4313,34512,18
4314,34520,18
4315,34528,17
4316,34536,17
4317,34544,19
4318,34552,19
4319,34560,19
4320,34568,17
4321,34576,18
4322,34584,20
4323,34592,19
4324,34600,18
4325,34608,20
4326,34616,18
4327,34624,18
4328,34632,20
4329,34640,18
4330,34648,19
4331,34656,19
4332,34664,20
4333,34672,19
4334,34680,19
4335,34688,17
4336,34696,17
4337,34704,20
4338,34712,19
4339,34720,17
4340,34728,18
4341,34736,20
4342,34744,20
4343,34752,17
4344,34760,19
4345,34768,17
4346,34776,21
4347,34784,18
4348,34792,18
4349,34800,19
4350,34808,20
4351,34816,18
4352,34824,19
4353,34832,20
4354,34840,18
4355,34848,23
4356,34856,16
4357,34864,20
4358,34872,19
4359,34880,19
4360,34888,20
4361,34896,17
4362,34904,18
4363,34912,17
4364,34920,27
4365,34928,21
4366,34936,20
4367,34944,19
4368,34952,18
4369,34960,19
4370,34968,17
4371,34976,18
4372,34984,17
4373,34992,21
4374,35000,32
4375,35008,28
4376,35016,20
4377,35024,19
4378,35032,20
4379,35040,16
4380,35048,20
4381,35056,19
4382,35064,20
4383,35072,21
4384,35080,28
4385,35088,19
4386,35096,19
4387,35104,17
4388,35112,18
4389,35120,21
4390,35128,19
4391,35136,19
4392,35144,22
4393,35152,19
4394,35160,19
4395,35168,19
4396,35176,19
4397,35184,18
4398,35192,20
4399,35200,17
4400,35208,18
4401,35216,19
4402,35224,18
4403,35232,33
4404,35240,18
4405,35248,19
4406,35256,20
4407,35264,19
4408,35272,19
4409,35280,22
4410,35288,18
4411,35296,18
4412,35304,19
4413,35312,32
4414,35320,20
4415,35328,19
4416,35336,21
4417,35344,20
4418,35352,31
4419,35360,18
4420,35368,17
4421,35376,20
4422,35384,21
4423,35392,19
4424,35400,17
4425,35408,18
4426,35416,21
4427,35424,17
4428,35432,19
4429,35440,21
4430,35448,19
4431,35456,19
4432,35464,19
4433,35472,18
4434,35480,19
4435,35488,19
4436,35496,18
4437,35504,19
4438,35512,21
4439,35520,19
4440,35528,21
4441,35536,19
4442,35544,21
4443,35552,19
4444,35560,21
4445,35568,18
4446,35576,20
4447,35584,18
4448,35592,21
4449,35600,18
4450,35608,19
4451,35616,17
4452,35624,17
4453,35632,17
4454,35640,17
4455,35648,19
4456,35656,18
4457,35664,18
4458,35672,20
4459,35680,20
4460,35688,21
4461,35696,19
4462,35704,18
4463,35712,20
4464,35720,17
4465,35728,20
4466,35736,18
4467,35744,18
4468,35752,17
4469,35760,16
4470,35768,21
4471,35776,19
4472,35784,17
4473,35792,16
4474,35800,17
4475,35808,20
4476,35816,19
4477,35824,18
4478,35832,18
4479,35840,16
4480,35848,17
4481,35856,19
4482,35864,23
4483,35872,18
4484,35880,19
4485,35888,17
4486,35896,21
4487,35904,18
4488,35912,20
4489,35920,21
4490,35928,17
4491,35936,17
4492,35944,20
4493,35952,18
4494,35960,19
4495,35968,20
4496,35976,19
4497,35984,17
4498,35992,17
4499,36000,17
4500,36008,17
4501,36016,18
4502,36024,17
4503,36032,17
4504,36040,17
4505,36048,17
4506,36056,18
4507,36064,19
4508,36072,19
4509,36080,17
4510,36088,16
4511,36096,19
4512,36104,18
4513,36112,17
4514,36120,17
4515,36128,18
4516,36136,20
4517,36144,17
4518,36152,16
4519,36160,16
4520,36168,17
4521,36176,18
4522,36184,18
4523,36192,17
4524,36200,19
4525,36208,17
4526,36216,17
4527,36224,16
4528,36232,19
4529,36240,18
4530,36248,17
4531,36256,17
4532,36264,17
4533,36272,18
4534,36280,18
4535,36288,18
4536,36296,19
4537,36304,20
4538,36312,17
4539,36320,16
4540,36328,18
4541,36336,17
4542,36344,17
4543,36352,18
4544,36360,17
4545,36368,31
4546,36376,19
4547,36384,21
4548,36392,17
4549,36400,18
4550,36408,17
4551,36416,17
4552,36424,18
4553,36432,17
4554,36440,16
4555,36448,16
4556,36456,19
4557,36464,18
4558,36472,17
4559,36480,16
4560,36488,17
4561,36496,17
4562,36504,16
4563,36512,18
4564,36520,18
4565,36528,20
4566,36536,18
4567,36544,16
4568,36552,17
4569,36560,18
4570,36568,18
4571,36576,18
4572,36584,17
4573,36592,17
4574,36600,19
4575,36608,18
4576,36616,17
4577,36624,17
4578,36632,17
4579,36640,16
4580,36648,18
4581,36656,16
4582,36664,17
4583,36672,17
4584,36680,16
4585,36688,17
4586,36696,18
4587,36704,18
4588,36712,19
4589,36720,18
4590,36728,19
4591,36736,17
4592,36744,17
4593,36752,16
4594,36760,17
4595,36768,17
4596,36776,17
4597,36784,18
4598,36792,16
4599,36800,17
4600,36808,18
4601,36816,17
4602,36824,20
4603,36832,18
4604,36840,18
4605,36848,18
4606,36856,18
4607,36864,17
4608,36872,17
4609,36880,17
4610,36888,16
4611,36896,17
4612,36904,17
4613,36912,16
4614,36920,17
4615,36928,17
4616,36936,17
4617,36944,16
4618,36952,16
4619,36960,17
4620,36968,18
4621,36976,19
4622,36984,18
4623,36992,20
4624,37000,19
4625,37008,18
4626,37016,17
4627,37024,18
4628,37032,18
4629,37040,19
4630,37048,20
4631,37056,20
4632,37064,19
4633,37072,18
4634,37080,18
4635,37088,18
4636,37096,19
4637,37104,17
4638,37112,18
4639,37120,18
4640,37128,20
4641,37136,18
4642,37144,18
4643,37152,17
4644,37160,17
4645,37168,18
4646,37176,19
4647,37184,18
4648,37192,18
4649,37200,18
4650,37208,18
4651,37216,17
4652,37224,17
4653,37232,18
4654,37240,17
4655,37248,18
4656,37256,18
4657,37264,19
4658,37272,18
4659,37280,18
4660,37288,17
4661,37296,20
4662,37304,17
4663,37312,18
4664,37320,21
4665,37328,20
4666,37336,20
4667,37344,18
4668,37352,19
4669,37360,18
4670,37368,25
4671,37376,18
4672,37384,22
4673,37392,20
4674,37400,17
4675,37408,17
4676,37416,17
4677,37424,19
4678,37432,18
4679,37440,18
4680,37448,18
4681,37456,21
4682,37464,17
4683,37472,18
4684,37480,19
4685,37488,27
4686,37496,18
4687,37504,20
4688,37512,20
4689,37520,19
4690,37528,18
4691,37536,20
4692,37544,18
4693,37552,17
4694,37560,19
4695,37568,18
4696,37576,18
4697,37584,19
4698,37592,21
4699,37600,19
4700,37608,19
4701,37616,20
4702,37624,18
4703,37632,17
4704,37640,19
4705,37648,17
4706,37656,17
4707,37664,18
4708,37672,18
4709,37680,18
4710,37688,20
4711,37696,20
4712,37704,19
4713,37712,18
4714,37720,17
4715,37728,20
4716,37736,18
4717,37744,19
4718,37752,18
4719,37760,21
4720,37768,18
4721,37776,17
4722,37784,20
4723,37792,19
4724,37800,23
4725,37808,19
4726,37816,20
4727,37824,19
4728,37832,18
4729,37840,18
4730,37848,18
4731,37856,19
4732,37864,18
4733,37872,19
4734,37880,19
4735,37888,19
4736,37896,19
4737,37904,21
4738,37912,17
4739,37920,20
4740,37928,19
4741,37936,18
4742,37944,18
4743,37952,18
4744,37960,19
4745,37968,19
4746,37976,21
4747,37984,19
4748,37992,19
4749,38000,20
4750,38008,18
4751,38016,20
4752,38024,19
4753,38032,20
4754,38040,18
4755,38048,18
4756,38056,18
4757,38064,20
4758,38072,19
4759,38080,18
4760,38088,20
4761,38096,19
4762,38104,20
4763,38112,18
4764,38120,20
4765,38128,17
4766,38136,20
4767,38144,19
4768,38152,18
4769,38160,18
4770,38168,19
4771,38176,17
4772,38184,19
4773,38192,20
4774,38200,18
4775,38208,18
4776,38216,17
4777,38224,18
4778,38232,31
4779,38240,17
4780,38248,19
4781,38256,27
4782,38264,18
4783,38272,20
4784,38280,18
4785,38288,19
4786,38296,18
4787,38304,19
4788,38312,20
4789,38320,18
4790,38328,19
4791,38336,18
4792,38344,17
4793,38352,19
4794,38360,19
4795,38368,20
4796,38376,18
4797,38384,18
4798,38392,19
4799,38400,17
4800,38408,20
4801,38416,18
4802,38424,19
4803,38432,20
4804,38440,18
4805,38448,18
4806,38456,19
4807,38464,18
4808,38472,18
4809,38480,19
4810,38488,17
4811,38496,19
4812,38504,18
4813,38512,32
4814,38520,20
4815,38528,20
4816,38536,17
4817,38544,18
4818,38552,18
4819,38560,17
4820,38568,21
4821,38576,18
4822,38584,18
4823,38592,18
4824,38600,17
4825,38608,20
4826,38616,18
4827,38624,16
4828,38632,21
4829,38640,17
4830,38648,17
4831,38656,18
4832,38664,19
4833,38672,20
4834,38680,19
4835,38688,17
4836,38696,17
4837,38704,19
4838,38712,19
4839,38720,21
4840,38728,19
4841,38736,17
4842,38744,18
4843,38752,21
4844,38760,19
4845,38768,20
4846,38776,29
4847,38784,18
4848,38792,19
4849,38800,18
4850,38808,16
4851,38816,19
4852,38824,19
4853,38832,22
4854,38840,19
4855,38848,17
4856,38856,18
4857,38864,20
4858,38872,20
4859,38880,18
4860,38888,20
4861,38896,20
4862,38904,18
4863,38912,18
4864,38920,18
4865,38928,21
4866,38936,18
4867,38944,18
4868,38952,18
4869,38960,19
4870,38968,19
4871,38976,19
4872,38984,20
4873,38992,18
4874,39000,32
4875,39008,22
4876,39016,18
4877,39024,18
4878,39032,19
4879,39040,21
4880,39048,21
4881,39056,29
4882,39064,20
4883,39072,18
4884,39080,20
4885,39088,17
4886,39096,17
4887,39104,19
4888,39112,18
4889,39120,18
4890,39128,22
4891,39136,18
4892,39144,19
4893,39152,17
4894,39160,19
4895,39168,18
4896,39176,19
4897,39184,18
4898,39192,20
4899,39200,19
4900,39208,21
4901,39216,18
4902,39224,19
4903,39232,18
4904,39240,21
4905,39248,17
4906,39256,19
4907,39264,18
4908,39272,21
4909,39280,20
4910,39288,19
4911,39296,19
4912,39304,19
4913,39312,18
4914,39320,18
4915,39328,18
4916,39336,19
4917,39344,19
4918,39352,19
4919,39360,18
4920,39368,18
4921,39376,18
4922,39384,19
4923,39392,17
4924,39400,18
4925,39408,18
4926,39416,19
4927,39424,18
4928,39432,20
4929,39440,21
4930,39448,21
4931,39456,20
4932,39464,20
4933,39472,20
4934,39480,19
4935,39488,20
4936,39496,19
4937,39504,18
4938,39512,19
4939,39520,17
4940,39528,19
4941,39536,21
4942,39544,20
4943,39552,18
4944,39560,19
4945,39568,19
4946,39576,18
4947,39584,19
4948,39592,21
4949,39600,19
4950,39608,20
4951,39616,17
4952,39624,20
4953,39632,19
4954,39640,20
4955,39648,19
4956,39656,18
4957,39664,19
4958,39672,19
4959,39680,20
4960,39688,20
4961,39696,20
4962,39704,23
4963,39712,19
4964,39720,20
4965,39728,22
4966,39736,19
4967,39744,20
4968,39752,18
4969,39760,20
4970,39768,19
4971,39776,18
4972,39784,19
4973,39792,24
4974,39800,25
4975,39808,19
4976,39816,20
4977,39824,22
4978,39832,21
4979,39840,21
4980,39848,22
4981,39856,25
4982,39864,19
4983,39872,20
4984,39880,18
4985,39888,22
4986,39896,20
4987,39904,19
4988,39912,18
4989,39920,22
4990,39928,20
4991,39936,17
4992,39944,18
4993,39952,27
4994,39960,22
4995,39968,18
4996,39976,19
4997,39984,17
4998,39992,20
4999,40000,23
